打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,9,1,0.111,0,2,1,0,0,0.2
2打席目,7,2,0.286,1,1,2,1,0,0.444
3打席目,8,1,0.125,0,2,1,0,0,0.222
4打席目,4,0,0.0,0,3,1,1,0,0.2
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
